customer_id,signup_date,churn_date,plan,country,age,monthly_fee,payment_method,acquisition_channel,contract_type,support_tickets,login_frequency,days_since_last_login,churn_flag,status,annual_revenue,tenure_days,tenure_months,estimated_clv,risk_score,risk_category
C01272,2025-04-20,,Basic,Germany,33,19,Debit Card,Partner,Monthly,2,17.7,1,0,Active,228,255,8.5,161.5,1,Medium Risk
C01273,2025-01-14,2025-09-11,Standard,United Kingdom,60,49,Credit Card,Paid Search,Monthly,2,15.31,20,1,Churned,588,351,11.7,573.3,1,Medium Risk
C01274,2026-04-11,,Premium,United Kingdom,51,99,Debit Card,Referral,Annual,3,7.57,11,0,Active,1188,-101,-3.4,-336.6,0,Low Risk
C01275,2024-08-16,2024-09-29,Basic,Canada,53,19,UPI,Partner,Annual,1,11.81,16,1,Churned,228,502,16.7,317.3,0,Low Risk
C01276,2026-01-14,,Standard,Canada,52,49,PayPal,Social Media,Monthly,1,18.83,14,0,Active,588,-14,-0.5,-24.5,1,Medium Risk
C01277,2025-08-10,,Basic,United Kingdom,29,19,Credit Card,Social Media,Annual,5,8.89,36,0,Active,228,143,4.8,91.2,2,High Risk
C01278,2025-01-22,2025-10-11,Premium,Australia,30,99,Credit Card,Partner,Monthly,2,11.62,1,1,Churned,1188,343,11.4,1128.6,1,Medium Risk
C01279,2025-10-06,,Standard,Canada,52,49,Debit Card,Referral,Annual,3,21.29,29,0,Active,588,86,2.9,142.1,0,Low Risk
C01280,2026-02-15,,Basic,Germany,64,19,Credit Card,Referral,Monthly,3,10.22,12,0,Active,228,-46,-1.5,-28.5,1,Medium Risk
C01281,2024-11-03,,Basic,Australia,36,19,Debit Card,Paid Search,Annual,5,11.34,6,0,Active,228,423,14.1,267.9,1,Medium Risk
C01282,2026-03-08,2025-12-31,Premium,United Kingdom,53,99,Credit Card,Referral,Monthly,0,10.48,21,1,Churned,1188,-67,-2.2,-217.8,1,Medium Risk
C01283,2025-10-26,,Standard,Germany,30,49,Credit Card,Social Media,Monthly,1,19.19,14,0,Active,588,66,2.2,107.8,1,Medium Risk
C01284,2025-06-18,,Standard,Canada,56,49,Credit Card,Organic Search,Monthly,1,13.89,19,0,Active,588,196,6.5,318.5,1,Medium Risk
C01285,2025-10-17,,Basic,United Kingdom,40,19,Debit Card,Paid Search,Monthly,1,17.12,22,0,Active,228,75,2.5,47.5,1,Medium Risk
C01286,2025-07-04,,Basic,United Kingdom,39,19,Debit Card,Paid Search,Monthly,1,8.78,7,0,Active,228,180,6.0,114.0,1,Medium Risk
C01287,2024-12-25,2025-10-17,Basic,Australia,26,19,PayPal,Paid Search,Monthly,3,17.94,10,1,Churned,228,371,12.4,235.6,1,Medium Risk
C01288,2026-03-28,,Premium,Australia,53,99,UPI,Referral,Annual,3,18.1,23,0,Active,1188,-87,-2.9,-287.1,0,Low Risk
C01289,2025-02-23,,Basic,India,32,19,UPI,Partner,Annual,0,16.76,14,0,Active,228,311,10.4,197.6,0,Low Risk
C01290,2024-10-18,,Basic,United Kingdom,36,19,PayPal,Organic Search,Monthly,5,8.81,22,0,Active,228,439,14.6,277.4,2,High Risk
C01291,2024-09-04,2025-12-10,Standard,Canada,38,49,UPI,Paid Search,Monthly,2,13.37,14,1,Churned,588,483,16.1,788.9,1,Medium Risk
C01292,2026-05-07,,Standard,Canada,49,49,Debit Card,Email,Annual,5,3.65,22,0,Active,588,-127,-4.2,-205.8,1,Medium Risk
C01293,2025-03-07,,Basic,India,24,19,UPI,Organic Search,Monthly,1,12.36,38,0,Active,228,299,10.0,190.0,2,High Risk
C01294,2025-11-18,,Standard,Australia,56,49,PayPal,Email,Monthly,0,12.75,29,0,Active,588,43,1.4,68.6,1,Medium Risk
C01295,2025-08-22,,Basic,United States,57,19,Credit Card,Social Media,Monthly,1,6.58,36,0,Active,228,131,4.4,83.6,2,High Risk
C01296,2024-11-27,,Basic,India,62,19,Debit Card,Email,Annual,3,18.65,9,0,Active,228,399,13.3,252.7,0,Low Risk
C01297,2024-04-27,,Standard,United Kingdom,55,49,PayPal,Email,Monthly,2,2.3,5,0,Active,588,613,20.4,999.6,1,Medium Risk
C01298,2024-12-07,,Basic,Canada,30,19,PayPal,Partner,Monthly,4,23.32,15,0,Active,228,389,13.0,247.0,1,Medium Risk
C01299,2024-04-01,,Basic,Canada,38,19,PayPal,Paid Search,Monthly,0,13.82,25,0,Active,228,639,21.3,404.7,1,Medium Risk
C01300,2024-04-02,,Premium,Germany,39,99,Debit Card,Organic Search,Monthly,3,10.18,18,0,Active,1188,638,21.3,2108.7,1,Medium Risk
C01301,2025-02-21,,Basic,Australia,34,19,Debit Card,Paid Search,Monthly,3,8.52,9,0,Active,228,313,10.4,197.6,1,Medium Risk
C01302,2024-05-16,,Basic,Germany,57,19,Debit Card,Referral,Monthly,5,16.86,3,0,Active,228,594,19.8,376.2,2,High Risk
C01303,2025-03-22,,Premium,United Kingdom,34,99,UPI,Organic Search,Annual,0,16.99,11,0,Active,1188,284,9.5,940.5,0,Low Risk
C01304,2026-01-27,,Basic,United Kingdom,20,19,PayPal,Email,Annual,2,0.0,4,0,Active,228,-27,-0.9,-17.1,0,Low Risk
C01305,2025-04-27,,Standard,United Kingdom,30,49,PayPal,Partner,Annual,1,18.21,21,0,Active,588,248,8.3,406.7,0,Low Risk
C01306,2024-09-25,,Standard,India,51,49,Credit Card,Email,Monthly,3,9.79,24,0,Active,588,462,15.4,754.6,1,Medium Risk
C01307,2026-01-15,,Standard,Canada,63,49,UPI,Partner,Monthly,6,10.81,5,0,Active,588,-15,-0.5,-24.5,2,High Risk
C01308,2024-11-27,,Standard,United States,48,49,UPI,Paid Search,Annual,2,9.68,29,0,Active,588,399,13.3,651.7,0,Low Risk
C01309,2024-04-11,,Basic,Canada,21,19,Credit Card,Partner,Monthly,1,11.7,14,0,Active,228,629,21.0,399.0,1,Medium Risk
C01310,2025-05-18,2025-12-12,Basic,Germany,31,19,UPI,Paid Search,Annual,2,13.18,10,1,Churned,228,227,7.6,144.4,0,Low Risk
C01311,2025-12-27,,Premium,United States,45,99,UPI,Referral,Monthly,0,5.66,11,0,Active,1188,4,0.1,9.9,1,Medium Risk
C01312,2025-04-23,2025-07-25,Basic,India,37,19,Credit Card,Organic Search,Monthly,1,12.41,19,1,Churned,228,252,8.4,159.6,1,Medium Risk
C01313,2024-06-30,,Standard,United States,63,49,UPI,Paid Search,Annual,1,10.48,21,0,Active,588,549,18.3,896.7,0,Low Risk
C01314,2024-03-05,,Standard,Australia,48,49,Credit Card,Social Media,Monthly,0,5.41,25,0,Active,588,666,22.2,1087.8,1,Medium Risk
C01315,2025-11-14,,Basic,Australia,38,19,Debit Card,Social Media,Monthly,3,15.76,22,0,Active,228,47,1.6,30.4,1,Medium Risk
C01316,2026-06-18,,Standard,United States,25,49,Credit Card,Email,Monthly,1,15.69,12,0,Active,588,-169,-5.6,-274.4,1,Medium Risk
C01317,2026-04-17,,Standard,Germany,33,49,UPI,Social Media,Monthly,1,0.0,12,0,Active,588,-107,-3.6,-176.4,1,Medium Risk
C01318,2024-09-02,,Basic,India,33,19,PayPal,Partner,Annual,2,12.39,8,0,Active,228,485,16.2,307.8,0,Low Risk
C01319,2024-12-29,,Standard,India,56,49,UPI,Paid Search,Monthly,3,12.65,11,0,Active,588,367,12.2,597.8,1,Medium Risk
C01320,2024-02-21,,Standard,United Kingdom,63,49,UPI,Partner,Annual,1,10.46,5,0,Active,588,679,22.6,1107.4,0,Low Risk
C01321,2026-02-20,,Basic,United States,29,19,Debit Card,Partner,Monthly,2,18.26,10,0,Active,228,-51,-1.7,-32.3,1,Medium Risk
C01322,2024-05-20,2025-05-21,Premium,United Kingdom,62,99,UPI,Email,Monthly,2,7.98,17,1,Churned,1188,590,19.7,1950.3,1,Medium Risk
C01323,2025-08-03,,Basic,India,54,19,PayPal,Email,Monthly,0,24.07,30,0,Active,228,150,5.0,95.0,1,Medium Risk
C01324,2024-07-19,,Basic,Australia,46,19,Credit Card,Paid Search,Monthly,2,11.2,5,0,Active,228,530,17.7,336.3,1,Medium Risk
C01325,2026-03-02,,Basic,Australia,27,19,Debit Card,Social Media,Monthly,2,12.63,1,0,Active,228,-61,-2.0,-38.0,1,Medium Risk
C01326,2026-02-23,,Standard,Canada,23,49,PayPal,Partner,Annual,2,12.38,9,0,Active,588,-54,-1.8,-88.2,0,Low Risk
C01327,2024-11-24,,Basic,United Kingdom,56,19,UPI,Email,Monthly,1,15.37,15,0,Active,228,402,13.4,254.6,1,Medium Risk
C01328,2024-12-29,,Basic,Canada,63,19,Credit Card,Partner,Annual,6,14.89,13,0,Active,228,367,12.2,231.8,1,Medium Risk
C01329,2024-09-23,,Premium,India,60,99,Credit Card,Organic Search,Monthly,2,9.46,23,0,Active,1188,464,15.5,1534.5,1,Medium Risk
C01330,2026-02-03,,Basic,United States,40,19,UPI,Organic Search,Monthly,2,12.54,10,0,Active,228,-34,-1.1,-20.9,1,Medium Risk
C01331,2025-10-21,,Basic,Germany,33,19,PayPal,Social Media,Monthly,0,10.61,20,0,Active,228,71,2.4,45.6,1,Medium Risk
C01332,2026-05-22,,Standard,Canada,21,49,PayPal,Organic Search,Monthly,1,12.12,3,0,Active,588,-142,-4.7,-230.3,1,Medium Risk
C01333,2024-09-05,,Standard,India,22,49,Credit Card,Organic Search,Monthly,1,12.56,33,0,Active,588,482,16.1,788.9,2,High Risk
C01334,2024-09-11,,Premium,United Kingdom,19,99,PayPal,Referral,Monthly,1,15.02,21,0,Active,1188,476,15.9,1574.1,1,Medium Risk
C01335,2026-03-31,2025-12-31,Basic,Australia,20,19,UPI,Referral,Monthly,2,17.63,14,1,Churned,228,-90,-3.0,-57.0,1,Medium Risk
C01336,2024-06-01,,Standard,Germany,56,49,Credit Card,Social Media,Annual,1,17.53,24,0,Active,588,578,19.3,945.7,0,Low Risk
C01337,2024-12-17,,Basic,United States,24,19,Debit Card,Referral,Annual,1,14.6,10,0,Active,228,379,12.6,239.4,0,Low Risk
C01338,2025-08-05,,Basic,United States,29,19,PayPal,Organic Search,Annual,2,11.23,24,0,Active,228,148,4.9,93.1,0,Low Risk
C01339,2024-05-13,,Basic,United Kingdom,49,19,Credit Card,Partner,Monthly,1,12.33,7,0,Active,228,597,19.9,378.1,1,Medium Risk
C01340,2026-01-04,,Basic,Australia,41,19,Debit Card,Social Media,Monthly,0,15.31,5,0,Active,228,-4,-0.1,-1.9,1,Medium Risk
C01341,2025-01-19,,Premium,India,21,99,Debit Card,Partner,Monthly,3,8.48,22,0,Active,1188,346,11.5,1138.5,1,Medium Risk
C01342,2025-10-07,2025-11-13,Standard,Canada,30,49,PayPal,Partner,Annual,2,7.93,7,1,Churned,588,85,2.8,137.2,0,Low Risk
C01343,2024-05-03,,Basic,United Kingdom,39,19,Credit Card,Organic Search,Annual,5,8.16,7,0,Active,228,607,20.2,383.8,1,Medium Risk
C01344,2024-02-24,,Premium,Germany,37,99,PayPal,Organic Search,Monthly,2,14.03,9,0,Active,1188,676,22.5,2227.5,1,Medium Risk
C01345,2025-09-14,2025-10-25,Basic,Australia,23,19,PayPal,Email,Monthly,3,10.78,6,1,Churned,228,108,3.6,68.4,1,Medium Risk
C01346,2026-03-28,,Standard,United Kingdom,54,49,Credit Card,Referral,Annual,5,10.06,24,0,Active,588,-87,-2.9,-142.1,1,Medium Risk
C01347,2025-06-26,,Basic,Germany,40,19,Debit Card,Email,Monthly,2,15.51,11,0,Active,228,188,6.3,119.7,1,Medium Risk
C01348,2025-04-09,,Standard,India,18,49,UPI,Social Media,Monthly,2,12.67,11,0,Active,588,266,8.9,436.1,1,Medium Risk
C01349,2026-02-26,,Basic,Canada,39,19,Credit Card,Email,Annual,2,13.41,16,0,Active,228,-57,-1.9,-36.1,0,Low Risk
C01350,2025-04-12,,Standard,United Kingdom,36,49,PayPal,Referral,Monthly,0,16.16,20,0,Active,588,263,8.8,431.2,1,Medium Risk
C01351,2026-01-05,2025-12-31,Standard,India,58,49,Debit Card,Email,Monthly,0,2.44,19,1,Churned,588,-5,-0.2,-9.8,1,Medium Risk
C01352,2025-02-25,,Basic,Canada,49,19,Debit Card,Referral,Annual,4,17.39,4,0,Active,228,309,10.3,195.7,0,Low Risk
C01353,2024-09-04,,Basic,United Kingdom,39,19,UPI,Email,Monthly,4,17.47,13,0,Active,228,483,16.1,305.9,1,Medium Risk
C01354,2026-05-29,,Basic,United States,18,19,Debit Card,Referral,Monthly,2,11.38,34,0,Active,228,-149,-5.0,-95.0,2,High Risk
C01355,2025-04-24,,Basic,Canada,45,19,UPI,Email,Monthly,2,9.01,12,0,Active,228,251,8.4,159.6,1,Medium Risk
C01356,2024-08-18,,Basic,India,25,19,PayPal,Social Media,Monthly,0,10.34,17,0,Active,228,500,16.7,317.3,1,Medium Risk
C01357,2024-08-04,,Standard,United States,40,49,UPI,Partner,Monthly,2,21.56,21,0,Active,588,514,17.1,837.9,1,Medium Risk
C01358,2025-09-22,,Basic,United Kingdom,32,19,UPI,Email,Monthly,2,20.66,1,0,Active,228,100,3.3,62.7,1,Medium Risk
C01359,2024-05-11,,Basic,Germany,51,19,Credit Card,Referral,Monthly,3,7.23,9,0,Active,228,599,20.0,380.0,1,Medium Risk
C01360,2025-06-07,,Basic,United Kingdom,21,19,Debit Card,Partner,Monthly,2,17.0,23,0,Active,228,207,6.9,131.1,1,Medium Risk
C01361,2025-11-25,,Standard,Germany,31,49,Debit Card,Referral,Annual,0,7.28,5,0,Active,588,36,1.2,58.8,0,Low Risk
C01362,2026-05-09,,Premium,United States,61,99,UPI,Organic Search,Annual,2,11.18,9,0,Active,1188,-129,-4.3,-425.7,0,Low Risk
C01363,2024-09-13,,Basic,India,32,19,Debit Card,Organic Search,Monthly,2,14.33,14,0,Active,228,474,15.8,300.2,1,Medium Risk
C01364,2026-02-16,,Standard,Germany,25,49,Debit Card,Email,Monthly,2,10.51,24,0,Active,588,-47,-1.6,-78.4,1,Medium Risk
C01365,2024-06-08,,Basic,Canada,21,19,PayPal,Paid Search,Annual,2,12.39,30,0,Active,228,571,19.0,361.0,0,Low Risk
C01366,2025-01-11,,Basic,United States,33,19,UPI,Email,Annual,0,13.41,1,0,Active,228,354,11.8,224.2,0,Low Risk
C01367,2026-01-20,,Basic,Australia,42,19,UPI,Partner,Monthly,1,4.95,10,0,Active,228,-20,-0.7,-13.3,1,Medium Risk
C01368,2026-01-18,,Basic,India,26,19,UPI,Email,Monthly,0,11.16,18,0,Active,228,-18,-0.6,-11.4,1,Medium Risk
C01369,2026-01-19,,Premium,United States,31,99,PayPal,Paid Search,Monthly,5,17.15,10,0,Active,1188,-19,-0.6,-59.4,2,High Risk
C01370,2024-05-10,2024-06-16,Premium,United Kingdom,60,99,PayPal,Email,Monthly,2,10.36,14,1,Churned,1188,600,20.0,1980.0,1,Medium Risk
C01371,2025-05-05,,Premium,United States,23,99,UPI,Organic Search,Annual,2,8.77,23,0,Active,1188,240,8.0,792.0,0,Low Risk
C01372,2025-02-03,2025-10-09,Basic,Germany,40,19,Credit Card,Organic Search,Monthly,3,22.86,14,1,Churned,228,331,11.0,209.0,1,Medium Risk
C01373,2024-11-11,,Premium,India,61,99,Credit Card,Partner,Monthly,2,15.66,8,0,Active,1188,415,13.8,1366.2,1,Medium Risk
C01374,2024-09-19,2025-10-04,Standard,United States,48,49,PayPal,Organic Search,Annual,2,13.09,11,1,Churned,588,468,15.6,764.4,0,Low Risk
C01375,2025-08-17,,Basic,India,26,19,PayPal,Organic Search,Monthly,3,17.12,10,0,Active,228,136,4.5,85.5,1,Medium Risk
C01376,2025-07-12,,Basic,Canada,42,19,Credit Card,Organic Search,Annual,2,5.83,2,0,Active,228,172,5.7,108.3,0,Low Risk
C01377,2025-03-04,,Standard,United Kingdom,64,49,Debit Card,Referral,Monthly,1,5.28,1,0,Active,588,302,10.1,494.9,1,Medium Risk
C01378,2024-11-05,2025-08-02,Standard,India,53,49,Debit Card,Organic Search,Monthly,2,11.95,19,1,Churned,588,421,14.0,686.0,1,Medium Risk
C01379,2024-05-03,,Basic,India,50,19,UPI,Organic Search,Monthly,1,2.34,5,0,Active,228,607,20.2,383.8,1,Medium Risk
C01380,2026-03-29,,Basic,United States,55,19,UPI,Social Media,Monthly,3,23.1,13,0,Active,228,-88,-2.9,-55.1,1,Medium Risk
C01381,2024-11-04,,Premium,Germany,23,99,Debit Card,Organic Search,Monthly,2,15.78,33,0,Active,1188,422,14.1,1395.9,2,High Risk
C01382,2024-05-30,,Premium,United Kingdom,31,99,Credit Card,Paid Search,Annual,1,19.31,13,0,Active,1188,580,19.3,1910.7,0,Low Risk
C01383,2024-09-22,,Basic,Australia,32,19,PayPal,Organic Search,Monthly,3,13.06,19,0,Active,228,465,15.5,294.5,1,Medium Risk
C01384,2025-01-02,,Standard,Germany,44,49,Credit Card,Social Media,Monthly,2,12.85,3,0,Active,588,363,12.1,592.9,1,Medium Risk
C01385,2024-05-15,,Basic,United Kingdom,27,19,PayPal,Organic Search,Monthly,1,10.09,19,0,Active,228,595,19.8,376.2,1,Medium Risk
C01386,2024-07-13,,Premium,India,24,99,UPI,Paid Search,Monthly,1,12.38,8,0,Active,1188,536,17.9,1772.1,1,Medium Risk
C01387,2024-12-28,,Basic,United Kingdom,20,19,UPI,Social Media,Monthly,3,13.13,7,0,Active,228,368,12.3,233.7,1,Medium Risk
C01388,2025-11-07,,Basic,Canada,41,19,PayPal,Social Media,Annual,0,10.54,24,0,Active,228,54,1.8,34.2,0,Low Risk
C01389,2024-08-19,,Basic,United Kingdom,45,19,UPI,Organic Search,Monthly,3,13.24,14,0,Active,228,499,16.6,315.4,1,Medium Risk
C01390,2025-05-18,,Premium,Canada,19,99,UPI,Paid Search,Monthly,2,9.11,8,0,Active,1188,227,7.6,752.4,1,Medium Risk
C01391,2025-01-17,2025-02-28,Premium,Canada,45,99,PayPal,Organic Search,Monthly,5,14.73,28,1,Churned,1188,348,11.6,1148.4,2,High Risk
C01392,2025-04-10,,Basic,Germany,51,19,UPI,Social Media,Monthly,2,8.0,12,0,Active,228,265,8.8,167.2,1,Medium Risk
C01393,2025-12-03,,Basic,United States,26,19,PayPal,Paid Search,Monthly,1,1.19,27,0,Active,228,28,0.9,17.1,1,Medium Risk
C01394,2026-03-14,2025-12-31,Basic,Australia,62,19,Credit Card,Email,Annual,4,8.97,28,1,Churned,228,-73,-2.4,-45.6,0,Low Risk
C01395,2025-06-12,,Standard,India,41,49,Credit Card,Organic Search,Monthly,2,9.07,23,0,Active,588,202,6.7,328.3,1,Medium Risk
C01396,2024-08-21,,Premium,India,25,99,UPI,Email,Annual,0,15.25,24,0,Active,1188,497,16.6,1643.4,0,Low Risk
C01397,2026-02-23,,Standard,Germany,23,49,UPI,Social Media,Annual,1,12.79,3,0,Active,588,-54,-1.8,-88.2,0,Low Risk
C01398,2025-03-26,,Premium,Germany,27,99,Debit Card,Email,Monthly,4,8.7,9,0,Active,1188,280,9.3,920.7,1,Medium Risk
C01399,2026-05-14,2025-12-31,Basic,India,36,19,UPI,Organic Search,Monthly,2,9.07,20,1,Churned,228,-134,-4.5,-85.5,1,Medium Risk
C01400,2025-03-27,,Basic,United States,24,19,Debit Card,Organic Search,Monthly,2,17.28,13,0,Active,228,279,9.3,176.7,1,Medium Risk
C01401,2024-09-06,,Standard,Australia,20,49,UPI,Email,Monthly,5,13.23,1,0,Active,588,481,16.0,784.0,2,High Risk
C01402,2026-04-11,,Basic,Canada,50,19,Credit Card,Paid Search,Monthly,0,17.63,31,0,Active,228,-101,-3.4,-64.6,2,High Risk
C01403,2026-02-20,,Standard,Australia,58,49,Debit Card,Referral,Monthly,2,13.14,14,0,Active,588,-51,-1.7,-83.3,1,Medium Risk
C01404,2024-09-17,,Standard,Australia,25,49,PayPal,Paid Search,Monthly,3,16.4,11,0,Active,588,470,15.7,769.3,1,Medium Risk
C01405,2024-02-19,,Basic,United Kingdom,44,19,Credit Card,Paid Search,Monthly,2,11.56,27,0,Active,228,681,22.7,431.3,1,Medium Risk
C01406,2024-06-18,,Standard,United States,62,49,UPI,Social Media,Monthly,1,5.0,14,0,Active,588,561,18.7,916.3,1,Medium Risk
C01407,2024-12-23,,Premium,Canada,53,99,PayPal,Partner,Monthly,2,10.09,1,0,Active,1188,373,12.4,1227.6,1,Medium Risk
C01408,2025-12-26,,Standard,United Kingdom,56,49,Credit Card,Paid Search,Monthly,1,15.01,19,0,Active,588,5,0.2,9.8,1,Medium Risk
C01409,2025-01-09,,Basic,Germany,26,19,Credit Card,Social Media,Annual,2,9.89,32,0,Active,228,356,11.9,226.1,1,Medium Risk
C01410,2025-06-30,,Premium,Germany,33,99,Debit Card,Organic Search,Monthly,2,9.08,24,0,Active,1188,184,6.1,603.9,1,Medium Risk
C01411,2025-07-16,,Standard,United States,27,49,Credit Card,Referral,Monthly,3,16.1,1,0,Active,588,168,5.6,274.4,1,Medium Risk
C01412,2024-09-27,,Standard,India,20,49,Debit Card,Social Media,Monthly,2,10.62,15,0,Active,588,460,15.3,749.7,1,Medium Risk
C01413,2024-11-04,,Standard,United Kingdom,51,49,PayPal,Organic Search,Annual,1,15.57,14,0,Active,588,422,14.1,690.9,0,Low Risk
C01414,2024-09-30,2024-12-29,Basic,Australia,45,19,Debit Card,Social Media,Monthly,1,12.99,19,1,Churned,228,457,15.2,288.8,1,Medium Risk
C01415,2026-02-10,2025-12-31,Standard,United Kingdom,42,49,UPI,Organic Search,Monthly,2,11.42,9,1,Churned,588,-41,-1.4,-68.6,1,Medium Risk
C01416,2025-06-25,,Basic,Germany,25,19,UPI,Referral,Monthly,1,6.69,9,0,Active,228,189,6.3,119.7,1,Medium Risk
C01417,2024-10-27,,Standard,Germany,48,49,Credit Card,Referral,Monthly,0,11.75,9,0,Active,588,430,14.3,700.7,1,Medium Risk
C01418,2026-06-17,,Premium,India,25,99,UPI,Referral,Annual,2,14.23,1,0,Active,1188,-168,-5.6,-554.4,0,Low Risk
C01419,2025-11-24,,Basic,Germany,23,19,UPI,Partner,Monthly,2,11.1,12,0,Active,228,37,1.2,22.8,1,Medium Risk
C01420,2024-12-18,,Premium,India,20,99,Debit Card,Social Media,Monthly,1,6.39,23,0,Active,1188,378,12.6,1247.4,1,Medium Risk
C01421,2025-01-24,,Basic,Canada,26,19,UPI,Referral,Monthly,3,9.94,18,0,Active,228,341,11.4,216.6,1,Medium Risk
C01422,2024-08-28,,Basic,United Kingdom,19,19,UPI,Partner,Monthly,2,1.18,1,0,Active,228,490,16.3,309.7,1,Medium Risk
C01423,2025-12-11,,Basic,Canada,29,19,UPI,Organic Search,Monthly,4,7.84,29,0,Active,228,20,0.7,13.3,1,Medium Risk
C01424,2024-06-21,,Premium,United States,36,99,PayPal,Partner,Monthly,1,14.45,19,0,Active,1188,558,18.6,1841.4,1,Medium Risk
C01425,2026-03-04,2025-12-31,Standard,Australia,56,49,Debit Card,Email,Monthly,1,15.36,18,1,Churned,588,-63,-2.1,-102.9,1,Medium Risk
C01426,2025-12-07,,Standard,India,40,49,Credit Card,Referral,Monthly,2,24.61,28,0,Active,588,24,0.8,39.2,1,Medium Risk
C01427,2024-06-25,,Standard,United States,56,49,Credit Card,Social Media,Monthly,2,11.22,21,0,Active,588,554,18.5,906.5,1,Medium Risk
C01428,2024-04-15,,Basic,India,37,19,PayPal,Partner,Annual,0,11.41,25,0,Active,228,625,20.8,395.2,0,Low Risk
C01429,2025-03-20,,Basic,Germany,43,19,PayPal,Paid Search,Monthly,0,2.06,15,0,Active,228,286,9.5,180.5,1,Medium Risk
C01430,2025-04-15,,Basic,Australia,31,19,Credit Card,Email,Monthly,2,17.87,15,0,Active,228,260,8.7,165.3,1,Medium Risk
C01431,2025-02-25,,Standard,Australia,41,49,Debit Card,Paid Search,Monthly,1,11.89,15,0,Active,588,309,10.3,504.7,1,Medium Risk
C01432,2025-08-06,,Standard,Canada,49,49,Credit Card,Organic Search,Monthly,2,11.75,13,0,Active,588,147,4.9,240.1,1,Medium Risk
C01433,2024-03-07,,Standard,Canada,20,49,Debit Card,Email,Monthly,2,8.61,1,0,Active,588,664,22.1,1082.9,1,Medium Risk
C01434,2024-12-23,,Standard,Australia,54,49,Credit Card,Organic Search,Annual,1,15.68,11,0,Active,588,373,12.4,607.6,0,Low Risk
C01435,2025-11-13,,Basic,India,46,19,Credit Card,Paid Search,Monthly,2,15.12,1,0,Active,228,48,1.6,30.4,1,Medium Risk
C01436,2025-02-20,2025-10-12,Basic,United States,55,19,Debit Card,Paid Search,Monthly,2,5.77,3,1,Churned,228,314,10.5,199.5,1,Medium Risk
C01437,2024-11-27,2025-08-01,Basic,United States,43,19,Debit Card,Paid Search,Monthly,2,10.49,1,1,Churned,228,399,13.3,252.7,1,Medium Risk
C01438,2025-07-04,,Standard,India,19,49,UPI,Referral,Monthly,1,15.76,13,0,Active,588,180,6.0,294.0,1,Medium Risk
C01439,2024-12-13,,Basic,Australia,39,19,Debit Card,Partner,Monthly,4,13.09,31,0,Active,228,383,12.8,243.2,2,High Risk
C01440,2024-12-18,,Standard,Australia,47,49,Debit Card,Social Media,Annual,4,11.25,1,0,Active,588,378,12.6,617.4,0,Low Risk
C01441,2024-07-15,,Basic,Germany,27,19,PayPal,Partner,Monthly,2,13.46,15,0,Active,228,534,17.8,338.2,1,Medium Risk
C01442,2025-05-03,,Standard,Australia,30,49,UPI,Partner,Monthly,0,18.69,12,0,Active,588,242,8.1,396.9,1,Medium Risk
C01443,2026-01-21,,Standard,Germany,55,49,UPI,Referral,Monthly,1,17.19,13,0,Active,588,-21,-0.7,-34.3,1,Medium Risk
C01444,2024-05-29,,Standard,United States,33,49,PayPal,Paid Search,Monthly,0,10.2,24,0,Active,588,581,19.4,950.6,1,Medium Risk
C01445,2024-06-25,,Standard,United Kingdom,36,49,UPI,Referral,Monthly,5,10.0,14,0,Active,588,554,18.5,906.5,2,High Risk
C01446,2024-07-12,,Basic,India,25,19,Debit Card,Paid Search,Monthly,1,11.52,13,0,Active,228,537,17.9,340.1,1,Medium Risk
C01447,2026-05-27,,Standard,United States,19,49,UPI,Social Media,Monthly,3,8.27,10,0,Active,588,-147,-4.9,-240.1,1,Medium Risk
C01448,2025-12-15,,Standard,Germany,35,49,PayPal,Social Media,Monthly,4,8.97,1,0,Active,588,16,0.5,24.5,1,Medium Risk
C01449,2026-03-18,,Premium,Canada,46,99,UPI,Partner,Monthly,2,10.33,3,0,Active,1188,-77,-2.6,-257.4,1,Medium Risk
C01450,2025-08-31,2025-12-19,Basic,Canada,53,19,Credit Card,Social Media,Annual,1,14.55,24,1,Churned,228,122,4.1,77.9,0,Low Risk
C01451,2025-02-26,,Basic,Canada,21,19,PayPal,Social Media,Monthly,1,5.43,24,0,Active,228,308,10.3,195.7,1,Medium Risk
C01452,2025-09-06,,Premium,United States,63,99,UPI,Referral,Monthly,1,5.2,12,0,Active,1188,116,3.9,386.1,1,Medium Risk
C01453,2026-03-31,2025-12-31,Premium,United States,32,99,PayPal,Partner,Annual,1,8.03,19,1,Churned,1188,-90,-3.0,-297.0,0,Low Risk
