customer_id,signup_date,churn_date,plan,country,age,monthly_fee,payment_method,acquisition_channel,contract_type,support_tickets,login_frequency,days_since_last_login,churn_flag,status,annual_revenue
C01001,2025-01-04,,Basic,Australia,54,19,PayPal,Social Media,Annual,1,13.49,23,0,Active,228
C01002,2025-07-16,,Standard,Canada,31,49,Debit Card,Organic Search,Annual,2,9.53,6,0,Active,588
C01003,2025-12-30,,Premium,United States,40,99,Debit Card,Partner,Annual,1,10.18,35,0,Active,1188
C01004,2024-02-19,,Basic,Germany,48,19,UPI,Organic Search,Monthly,2,13.75,13,0,Active,228
C01005,2024-12-07,,Basic,Australia,21,19,Credit Card,Social Media,Monthly,3,7.67,14,0,Active,228
C01006,2025-09-11,,Premium,Canada,27,99,Debit Card,Paid Search,Monthly,1,9.4,5,0,Active,1188
C01007,2026-04-18,2025-12-31,Basic,Canada,56,19,Debit Card,Paid Search,Monthly,0,5.85,24,1,Churned,228
C01008,2024-08-20,,Standard,United States,61,49,UPI,Social Media,Monthly,2,15.53,14,0,Active,588
C01009,2025-08-07,2025-10-06,Basic,Australia,22,19,Debit Card,Organic Search,Annual,1,9.43,23,1,Churned,228
C01010,2026-05-25,,Basic,Australia,57,19,Debit Card,Referral,Monthly,3,13.48,16,0,Active,228
C01011,2025-09-06,,Basic,United States,44,19,Credit Card,Organic Search,Monthly,1,17.29,15,0,Active,228
C01012,2025-11-07,,Standard,United Kingdom,23,49,UPI,Partner,Annual,1,11.28,30,0,Active,588
C01013,2025-12-02,,Basic,Germany,63,19,Debit Card,Partner,Monthly,4,16.13,12,0,Active,228
C01014,2025-05-24,,Basic,United Kingdom,25,19,Credit Card,Referral,Monthly,3,11.42,17,0,Active,228
C01015,2024-07-11,,Basic,United States,33,19,PayPal,Referral,Monthly,3,8.31,1,0,Active,228
C01016,2025-04-27,,Standard,Germany,38,49,Debit Card,Email,Annual,0,6.56,13,0,Active,588
C01017,2025-01-15,,Standard,India,19,49,PayPal,Partner,Monthly,0,10.17,16,0,Active,588
C01018,2024-05-18,2024-07-21,Basic,Australia,33,19,PayPal,Paid Search,Monthly,2,12.66,20,1,Churned,228
C01019,2025-03-09,,Standard,Australia,54,49,Credit Card,Organic Search,Annual,1,16.39,3,0,Active,588
C01020,2025-06-01,,Premium,India,34,99,PayPal,Paid Search,Monthly,5,11.85,29,0,Active,1188
C01021,2026-05-09,,Basic,Canada,47,19,Credit Card,Email,Monthly,2,13.57,10,0,Active,228
C01022,2024-10-31,,Premium,Germany,59,99,Debit Card,Social Media,Annual,2,15.68,8,0,Active,1188
C01023,2026-06-10,,Basic,Canada,37,19,Credit Card,Partner,Annual,1,19.62,10,0,Active,228
C01024,2025-01-18,2025-07-25,Standard,United Kingdom,18,49,PayPal,Email,Monthly,3,11.87,17,1,Churned,588
C01025,2025-12-31,2025-12-31,Standard,United States,20,49,UPI,Social Media,Monthly,3,13.91,25,1,Churned,588
C01026,2025-03-15,,Standard,India,24,49,Credit Card,Social Media,Monthly,0,14.65,24,0,Active,588
C01027,2026-03-08,,Basic,United Kingdom,24,19,Credit Card,Referral,Monthly,2,21.18,9,0,Active,228
C01028,2025-11-06,,Basic,India,21,19,UPI,Social Media,Monthly,2,12.53,18,0,Active,228
C01029,2025-03-21,,Premium,United States,37,99,Debit Card,Email,Monthly,3,8.63,31,0,Active,1188
C01030,2026-06-06,2025-12-31,Standard,Australia,46,49,Debit Card,Organic Search,Monthly,0,3.28,8,1,Churned,588
C01031,2025-06-14,,Premium,India,56,99,PayPal,Organic Search,Monthly,3,10.46,25,0,Active,1188
C01032,2026-01-18,,Premium,Canada,58,99,UPI,Social Media,Annual,3,4.01,29,0,Active,1188
C01033,2025-05-21,,Standard,United Kingdom,48,49,PayPal,Referral,Monthly,6,13.39,14,0,Active,588
C01034,2026-04-30,2025-12-31,Standard,United States,31,49,Debit Card,Email,Monthly,2,9.72,5,1,Churned,588
C01035,2025-07-20,,Basic,United Kingdom,19,19,Debit Card,Partner,Monthly,1,14.79,20,0,Active,228
C01036,2026-05-27,,Premium,United States,53,99,UPI,Email,Monthly,2,14.39,1,0,Active,1188
C01037,2024-06-16,,Premium,India,61,99,Debit Card,Social Media,Monthly,1,18.6,1,0,Active,1188
C01038,2025-07-19,,Standard,United States,42,49,PayPal,Paid Search,Monthly,2,20.6,20,0,Active,588
C01039,2025-01-26,2025-06-21,Premium,Canada,31,99,PayPal,Organic Search,Monthly,2,7.93,11,1,Churned,1188
C01040,2025-06-23,,Basic,Germany,21,19,UPI,Email,Monthly,2,20.9,16,0,Active,228
C01041,2025-09-04,2025-11-24,Basic,Canada,20,19,Debit Card,Referral,Monthly,2,11.82,13,1,Churned,228
C01042,2026-02-11,2025-12-31,Standard,United States,64,49,UPI,Social Media,Monthly,3,18.84,14,1,Churned,588
C01043,2026-05-17,,Standard,United Kingdom,35,49,Debit Card,Organic Search,Annual,1,10.17,13,0,Active,588
C01044,2025-08-28,,Standard,Canada,44,49,Credit Card,Email,Annual,0,12.99,16,0,Active,588
C01045,2024-12-24,2025-05-20,Premium,Germany,42,99,PayPal,Referral,Monthly,0,3.45,18,1,Churned,1188
C01046,2024-09-26,,Basic,United States,56,19,Debit Card,Email,Monthly,2,10.01,12,0,Active,228
C01047,2026-04-25,,Basic,Germany,18,19,Debit Card,Email,Annual,2,12.1,28,0,Active,228
C01048,2026-03-30,,Premium,Germany,41,99,Debit Card,Paid Search,Monthly,3,14.69,16,0,Active,1188
C01049,2024-04-28,2025-04-06,Premium,Australia,58,99,UPI,Social Media,Annual,3,14.55,24,1,Churned,1188
C01050,2025-10-11,2025-11-27,Basic,India,30,19,Credit Card,Referral,Monthly,1,12.99,5,1,Churned,228
C01051,2024-03-11,,Basic,Australia,19,19,Debit Card,Paid Search,Monthly,2,10.15,17,0,Active,228
C01052,2025-11-29,2025-12-29,Basic,United States,54,19,PayPal,Email,Annual,1,15.91,14,1,Churned,228
C01053,2026-05-24,,Premium,Germany,38,99,PayPal,Referral,Monthly,1,14.4,16,0,Active,1188
C01054,2025-03-12,,Premium,India,51,99,Debit Card,Social Media,Monthly,2,7.54,18,0,Active,1188
C01055,2025-02-01,,Standard,Australia,21,49,PayPal,Paid Search,Annual,0,14.48,10,0,Active,588
C01056,2024-12-31,,Standard,India,23,49,UPI,Paid Search,Monthly,4,19.72,12,0,Active,588
C01057,2025-12-25,,Standard,Germany,36,49,PayPal,Organic Search,Monthly,1,13.7,21,0,Active,588
C01058,2025-11-04,2025-12-04,Basic,Canada,18,19,Credit Card,Organic Search,Monthly,4,4.17,19,1,Churned,228
C01059,2026-04-11,2025-12-31,Basic,United Kingdom,34,19,Debit Card,Social Media,Annual,3,10.14,4,1,Churned,228
C01060,2024-09-01,,Basic,Australia,26,19,Credit Card,Social Media,Annual,0,16.57,23,0,Active,228
C01061,2026-05-09,,Standard,Germany,61,49,Credit Card,Email,Annual,4,8.42,24,0,Active,588
C01062,2025-08-26,,Basic,Germany,41,19,Credit Card,Social Media,Monthly,1,17.18,6,0,Active,228
C01063,2025-12-05,,Basic,Canada,25,19,UPI,Paid Search,Monthly,2,21.54,1,0,Active,228
C01064,2024-12-17,,Premium,Australia,30,99,Credit Card,Paid Search,Monthly,3,14.96,18,0,Active,1188
C01065,2025-02-22,,Standard,Germany,35,49,Credit Card,Organic Search,Monthly,2,18.67,1,0,Active,588
C01066,2024-04-08,,Basic,Germany,47,19,Credit Card,Email,Annual,0,1.19,19,0,Active,228
C01067,2025-01-20,2025-03-22,Standard,India,18,49,Credit Card,Paid Search,Annual,6,0.0,1,1,Churned,588
C01068,2025-07-31,,Basic,Canada,18,19,Credit Card,Organic Search,Monthly,1,6.83,14,0,Active,228
C01069,2026-02-08,,Premium,India,50,99,PayPal,Social Media,Monthly,2,10.79,1,0,Active,1188
C01070,2026-06-14,,Standard,United Kingdom,45,49,UPI,Paid Search,Monthly,1,14.53,13,0,Active,588
C01071,2026-05-29,,Premium,Canada,39,99,UPI,Email,Monthly,4,4.31,19,0,Active,1188
C01072,2024-08-23,,Standard,Germany,40,49,Credit Card,Organic Search,Monthly,2,13.4,25,0,Active,588
C01073,2026-02-28,,Standard,India,34,49,PayPal,Email,Monthly,2,7.53,14,0,Active,588
C01074,2024-03-06,,Basic,India,37,19,UPI,Organic Search,Monthly,3,12.54,12,0,Active,228
C01075,2025-06-03,,Premium,Canada,22,99,Debit Card,Social Media,Annual,0,11.63,14,0,Active,1188
C01076,2024-12-15,,Standard,United Kingdom,38,49,PayPal,Social Media,Annual,2,7.06,1,0,Active,588
C01077,2024-12-16,2025-06-20,Standard,United Kingdom,34,49,PayPal,Paid Search,Monthly,2,12.84,5,1,Churned,588
C01078,2024-04-02,,Basic,Australia,45,19,UPI,Partner,Annual,0,14.52,23,0,Active,228
C01079,2024-09-01,,Basic,Germany,56,19,Debit Card,Partner,Monthly,3,12.29,24,0,Active,228
C01080,2024-08-04,,Standard,Australia,60,49,Credit Card,Partner,Annual,2,14.05,12,0,Active,588
C01081,2024-04-13,,Premium,Germany,57,99,UPI,Paid Search,Monthly,2,11.63,12,0,Active,1188
C01082,2024-12-23,2025-02-27,Standard,United States,48,49,Credit Card,Partner,Monthly,2,12.94,26,1,Churned,588
C01083,2025-03-10,,Basic,United States,49,19,Credit Card,Referral,Monthly,0,13.05,14,0,Active,228
C01084,2026-03-19,2025-12-31,Premium,Australia,64,99,PayPal,Paid Search,Monthly,3,5.02,18,1,Churned,1188
C01085,2026-06-07,,Basic,United Kingdom,26,19,UPI,Referral,Monthly,4,4.46,10,0,Active,228
C01086,2024-09-01,,Standard,Canada,41,49,Debit Card,Paid Search,Monthly,0,18.68,36,0,Active,588
C01087,2025-11-18,,Basic,United States,52,19,Credit Card,Social Media,Monthly,2,9.18,11,0,Active,228
C01088,2024-03-06,2025-07-22,Premium,United States,36,99,Credit Card,Organic Search,Monthly,2,16.1,10,1,Churned,1188
C01089,2025-05-22,,Standard,India,38,49,Debit Card,Organic Search,Annual,4,9.72,30,0,Active,588
C01090,2025-08-21,2025-12-16,Premium,Canada,28,99,Debit Card,Email,Monthly,1,20.63,32,1,Churned,1188
C01091,2026-06-07,,Basic,Germany,51,19,Debit Card,Social Media,Monthly,3,14.32,27,0,Active,228
C01092,2024-07-15,,Basic,United States,27,19,PayPal,Paid Search,Annual,1,16.42,26,0,Active,228
C01093,2025-01-05,,Basic,Germany,44,19,PayPal,Organic Search,Monthly,5,14.29,27,0,Active,228
C01094,2024-05-26,,Basic,Germany,22,19,PayPal,Organic Search,Monthly,0,17.9,1,0,Active,228
C01095,2026-01-31,,Premium,United Kingdom,30,99,PayPal,Referral,Monthly,4,18.35,12,0,Active,1188
C01096,2024-06-18,,Premium,India,58,99,UPI,Email,Monthly,3,9.75,19,0,Active,1188
C01097,2026-04-22,,Basic,United States,60,19,PayPal,Organic Search,Monthly,7,14.06,38,0,Active,228
C01098,2025-09-06,,Premium,United States,63,99,Debit Card,Paid Search,Monthly,1,19.48,14,0,Active,1188
C01099,2025-04-16,,Standard,Canada,57,49,Credit Card,Organic Search,Monthly,1,11.31,1,0,Active,588
C01100,2026-04-16,2025-12-31,Premium,Germany,63,99,Debit Card,Email,Monthly,0,11.19,12,1,Churned,1188
C01101,2024-05-19,,Premium,India,20,99,Credit Card,Organic Search,Annual,3,18.52,16,0,Active,1188
C01102,2026-02-12,,Premium,Australia,32,99,Debit Card,Referral,Monthly,1,18.43,1,0,Active,1188
C01103,2025-10-26,,Basic,Germany,43,19,Debit Card,Organic Search,Annual,1,15.13,29,0,Active,228
C01104,2026-03-15,,Standard,United Kingdom,19,49,UPI,Referral,Monthly,3,2.59,1,0,Active,588
C01105,2024-04-27,,Premium,United States,59,99,UPI,Paid Search,Annual,2,6.38,3,0,Active,1188
C01106,2024-03-29,2025-03-02,Basic,Germany,61,19,Debit Card,Referral,Monthly,0,12.62,16,1,Churned,228
C01107,2026-03-09,,Premium,Germany,54,99,PayPal,Email,Monthly,0,11.67,19,0,Active,1188
C01108,2024-04-08,,Premium,United States,39,99,PayPal,Social Media,Monthly,2,16.54,20,0,Active,1188
C01109,2024-06-06,,Basic,United States,56,19,UPI,Email,Monthly,2,9.99,18,0,Active,228
C01110,2026-01-15,2025-12-31,Standard,India,29,49,Credit Card,Paid Search,Monthly,1,4.7,16,1,Churned,588
C01111,2026-01-30,,Premium,United States,58,99,PayPal,Paid Search,Annual,1,6.62,18,0,Active,1188
C01112,2024-03-31,,Premium,India,58,99,Credit Card,Referral,Monthly,1,12.99,18,0,Active,1188
C01113,2024-05-13,,Basic,United Kingdom,23,19,Credit Card,Email,Annual,3,15.27,7,0,Active,228
C01114,2024-05-26,,Standard,Canada,25,49,Credit Card,Paid Search,Annual,1,18.51,1,0,Active,588
C01115,2024-07-31,,Standard,Australia,31,49,Debit Card,Email,Monthly,2,13.57,2,0,Active,588
C01116,2025-11-30,2025-12-30,Standard,Australia,29,49,UPI,Social Media,Monthly,1,12.9,5,1,Churned,588
C01117,2025-10-02,,Standard,Australia,46,49,Credit Card,Email,Monthly,4,4.06,18,0,Active,588
C01118,2024-12-07,,Premium,Canada,57,99,PayPal,Paid Search,Monthly,0,5.95,15,0,Active,1188
C01119,2024-06-18,,Standard,India,43,49,PayPal,Organic Search,Annual,3,18.99,18,0,Active,588
C01120,2025-01-28,,Standard,Canada,50,49,UPI,Partner,Monthly,1,6.91,6,0,Active,588
C01121,2024-05-05,,Basic,United Kingdom,24,19,PayPal,Social Media,Monthly,2,6.47,28,0,Active,228
C01122,2024-02-23,,Basic,Germany,25,19,UPI,Paid Search,Monthly,0,9.82,14,0,Active,228
C01123,2025-11-12,,Standard,United States,52,49,Debit Card,Organic Search,Monthly,2,15.62,17,0,Active,588
C01124,2025-11-27,,Basic,India,31,19,PayPal,Social Media,Annual,3,11.12,1,0,Active,228
C01125,2025-03-26,,Basic,Germany,59,19,PayPal,Referral,Annual,3,11.81,17,0,Active,228
C01126,2024-11-12,,Standard,Germany,64,49,Debit Card,Referral,Annual,4,13.63,13,0,Active,588
C01127,2025-02-26,,Basic,United Kingdom,33,19,Debit Card,Email,Monthly,2,13.6,22,0,Active,228
C01128,2024-04-09,,Standard,Canada,49,49,Debit Card,Partner,Monthly,2,9.21,30,0,Active,588
C01129,2025-05-20,,Standard,Australia,37,49,UPI,Paid Search,Monthly,4,15.27,17,0,Active,588
C01130,2024-03-31,,Basic,Canada,47,19,Debit Card,Partner,Monthly,0,3.41,25,0,Active,228
C01131,2025-11-04,,Basic,United Kingdom,36,19,Debit Card,Email,Monthly,3,19.15,25,0,Active,228
C01132,2024-06-28,,Standard,Australia,60,49,Credit Card,Referral,Monthly,1,20.73,1,0,Active,588
C01133,2025-09-18,2025-11-26,Standard,United Kingdom,20,49,Debit Card,Social Media,Monthly,4,16.45,25,1,Churned,588
C01134,2026-02-01,,Premium,Germany,18,99,PayPal,Email,Monthly,3,6.65,7,0,Active,1188
C01135,2025-11-15,,Basic,India,22,19,Credit Card,Email,Annual,0,12.32,7,0,Active,228
C01136,2026-05-27,,Standard,Germany,27,49,UPI,Organic Search,Annual,5,6.14,11,0,Active,588
C01137,2025-07-10,,Basic,United States,49,19,PayPal,Organic Search,Monthly,5,19.81,7,0,Active,228
C01138,2025-12-21,,Premium,Australia,49,99,UPI,Email,Annual,2,14.46,1,0,Active,1188
C01139,2025-09-21,,Standard,India,54,49,PayPal,Partner,Monthly,1,9.58,9,0,Active,588
C01140,2025-08-23,,Basic,Australia,23,19,UPI,Organic Search,Annual,1,21.43,1,0,Active,228
C01141,2025-07-08,,Standard,Germany,26,49,Debit Card,Social Media,Monthly,2,3.48,14,0,Active,588
C01142,2024-11-20,,Standard,United States,35,49,UPI,Partner,Annual,0,4.78,32,0,Active,588
C01143,2024-06-22,,Basic,United States,32,19,UPI,Email,Monthly,0,16.34,24,0,Active,228
C01144,2025-02-21,,Basic,India,58,19,Credit Card,Social Media,Monthly,2,8.58,3,0,Active,228
C01145,2024-02-28,2025-09-06,Basic,United Kingdom,40,19,PayPal,Paid Search,Annual,5,10.27,12,1,Churned,228
C01146,2025-09-18,,Standard,Germany,21,49,Credit Card,Organic Search,Monthly,0,16.94,19,0,Active,588
C01147,2025-07-21,,Basic,United States,46,19,PayPal,Paid Search,Monthly,3,22.76,22,0,Active,228
C01148,2025-09-05,,Premium,India,51,99,UPI,Organic Search,Monthly,2,11.43,30,0,Active,1188
C01149,2025-09-15,,Standard,Australia,37,49,UPI,Social Media,Monthly,4,10.9,40,0,Active,588
C01150,2026-06-15,,Basic,Germany,18,19,Credit Card,Referral,Monthly,1,20.38,13,0,Active,228
C01151,2024-12-04,,Standard,Germany,40,49,UPI,Email,Monthly,2,10.6,13,0,Active,588
C01152,2025-05-09,,Basic,Canada,22,19,Debit Card,Social Media,Monthly,1,13.62,4,0,Active,228
C01153,2025-04-12,,Premium,Canada,63,99,Debit Card,Partner,Monthly,0,6.74,10,0,Active,1188
C01154,2025-05-05,2025-08-02,Basic,Canada,20,19,PayPal,Referral,Monthly,1,13.09,29,1,Churned,228
C01155,2024-02-28,,Premium,Australia,48,99,Debit Card,Social Media,Monthly,3,15.01,9,0,Active,1188
C01156,2026-05-16,2025-12-31,Standard,United Kingdom,34,49,UPI,Paid Search,Monthly,2,8.7,26,1,Churned,588
C01157,2024-06-12,2024-10-16,Basic,United Kingdom,48,19,UPI,Referral,Annual,2,16.4,16,1,Churned,228
C01158,2026-03-16,,Standard,United States,33,49,PayPal,Paid Search,Annual,1,10.21,13,0,Active,588
C01159,2025-11-03,,Standard,Germany,36,49,Credit Card,Referral,Monthly,3,10.62,24,0,Active,588
C01160,2024-05-31,2025-07-23,Basic,Australia,54,19,UPI,Partner,Monthly,4,3.48,21,1,Churned,228
C01161,2026-01-02,,Basic,India,43,19,UPI,Referral,Monthly,0,17.46,15,0,Active,228
C01162,2024-09-01,,Basic,Germany,19,19,Debit Card,Social Media,Monthly,3,12.71,28,0,Active,228
C01163,2026-03-29,,Basic,Canada,39,19,PayPal,Referral,Monthly,5,15.34,32,0,Active,228
C01164,2024-08-13,,Basic,Australia,53,19,Debit Card,Partner,Monthly,1,13.79,8,0,Active,228
C01165,2024-09-20,2025-03-14,Standard,Germany,58,49,UPI,Email,Monthly,1,19.39,34,1,Churned,588
C01166,2026-04-20,,Premium,India,18,99,Credit Card,Partner,Annual,2,9.49,16,0,Active,1188
C01167,2024-05-02,2025-02-26,Basic,United States,36,19,PayPal,Partner,Monthly,2,9.82,14,1,Churned,228
C01168,2026-05-13,2025-12-31,Premium,United Kingdom,31,99,UPI,Organic Search,Monthly,3,11.26,20,1,Churned,1188
C01169,2024-04-21,,Basic,United States,39,19,PayPal,Referral,Annual,1,18.69,22,0,Active,228
C01170,2025-10-10,,Basic,Australia,58,19,Credit Card,Partner,Annual,5,11.53,15,0,Active,228
C01171,2024-06-11,,Basic,United States,51,19,UPI,Organic Search,Monthly,2,16.36,6,0,Active,228
C01172,2025-08-03,2025-09-09,Basic,United States,50,19,PayPal,Referral,Monthly,2,10.69,17,1,Churned,228
C01173,2025-01-08,,Standard,Australia,43,49,Credit Card,Referral,Monthly,2,14.32,1,0,Active,588
C01174,2026-01-19,,Basic,United States,30,19,PayPal,Organic Search,Monthly,4,10.76,17,0,Active,228
C01175,2026-05-13,,Standard,Canada,48,49,UPI,Paid Search,Monthly,1,13.83,11,0,Active,588
C01176,2025-10-05,,Premium,Germany,31,99,UPI,Paid Search,Annual,1,6.75,10,0,Active,1188
C01177,2025-01-30,,Basic,Australia,19,19,Credit Card,Email,Monthly,1,7.21,8,0,Active,228
C01178,2024-04-03,2024-07-18,Standard,Australia,59,49,Credit Card,Partner,Annual,0,11.35,11,1,Churned,588
C01179,2025-08-17,,Basic,India,27,19,Credit Card,Social Media,Monthly,2,7.28,16,0,Active,228
C01180,2025-06-20,,Basic,United States,32,19,Debit Card,Social Media,Monthly,1,20.84,4,0,Active,228
C01181,2025-03-12,,Premium,Germany,40,99,Credit Card,Referral,Annual,2,12.43,15,0,Active,1188
C01182,2024-05-17,,Standard,India,41,49,UPI,Referral,Monthly,1,12.59,3,0,Active,588
C01183,2024-11-23,,Standard,United Kingdom,62,49,UPI,Paid Search,Annual,4,8.61,24,0,Active,588
C01184,2024-12-25,,Basic,United Kingdom,36,19,UPI,Email,Annual,4,11.36,7,0,Active,228
C01185,2024-06-18,,Basic,Germany,64,19,Debit Card,Referral,Monthly,2,14.34,8,0,Active,228
C01186,2024-09-14,,Basic,Australia,55,19,UPI,Organic Search,Monthly,1,15.6,17,0,Active,228
C01187,2025-10-04,,Basic,United Kingdom,42,19,Credit Card,Organic Search,Monthly,1,15.91,25,0,Active,228
C01188,2024-11-10,,Basic,United States,27,19,Debit Card,Paid Search,Monthly,2,16.21,10,0,Active,228
C01189,2024-08-17,,Standard,United States,19,49,Debit Card,Organic Search,Monthly,2,12.73,15,0,Active,588
C01190,2025-02-01,,Standard,Germany,63,49,Debit Card,Organic Search,Monthly,2,12.3,1,0,Active,588
C01191,2026-01-29,,Basic,United Kingdom,64,19,Debit Card,Partner,Annual,0,11.58,10,0,Active,228
C01192,2025-02-02,,Basic,United States,21,19,UPI,Partner,Annual,3,7.16,9,0,Active,228
C01193,2026-04-18,,Standard,United States,20,49,UPI,Referral,Monthly,3,5.31,21,0,Active,588
C01194,2025-05-10,,Standard,Germany,25,49,PayPal,Email,Monthly,1,12.64,5,0,Active,588
C01195,2024-11-13,2025-01-23,Basic,United States,58,19,Credit Card,Organic Search,Monthly,0,4.56,15,1,Churned,228
C01196,2025-12-19,,Standard,Australia,64,49,Debit Card,Partner,Annual,1,14.09,6,0,Active,588
C01197,2024-07-17,,Standard,Australia,21,49,Credit Card,Partner,Monthly,0,20.26,10,0,Active,588
C01198,2025-08-26,,Standard,United States,58,49,UPI,Organic Search,Annual,2,17.1,19,0,Active,588
C01199,2026-03-29,,Standard,Australia,24,49,UPI,Paid Search,Annual,3,17.21,10,0,Active,588
C01200,2026-04-08,,Basic,India,26,19,PayPal,Social Media,Monthly,1,12.35,1,0,Active,228
C01201,2024-12-01,,Premium,Australia,44,99,UPI,Email,Monthly,1,6.8,6,0,Active,1188
C01202,2025-02-20,,Basic,Canada,19,19,PayPal,Social Media,Annual,1,18.13,32,0,Active,228
C01203,2025-06-11,,Standard,United States,58,49,Debit Card,Organic Search,Monthly,4,14.5,7,0,Active,588
C01204,2025-05-26,,Basic,Canada,34,19,UPI,Email,Monthly,1,11.07,10,0,Active,228
C01205,2025-11-21,,Basic,India,29,19,Credit Card,Social Media,Monthly,1,5.95,29,0,Active,228
C01206,2024-07-24,2025-06-18,Standard,United States,61,49,Credit Card,Paid Search,Monthly,4,12.43,32,1,Churned,588
C01207,2025-05-02,,Standard,India,64,49,Credit Card,Social Media,Annual,3,15.2,4,0,Active,588
C01208,2024-07-01,,Standard,India,32,49,Credit Card,Email,Monthly,2,9.29,28,0,Active,588
C01209,2025-06-24,,Standard,Australia,44,49,Credit Card,Partner,Monthly,4,23.97,13,0,Active,588
C01210,2024-06-22,,Basic,Germany,28,19,PayPal,Social Media,Monthly,0,12.51,13,0,Active,228
C01211,2025-06-09,,Basic,India,35,19,Debit Card,Social Media,Annual,1,4.61,20,0,Active,228
C01212,2024-09-18,,Basic,India,42,19,PayPal,Social Media,Monthly,1,7.29,16,0,Active,228
C01213,2024-12-17,,Basic,Germany,36,19,Debit Card,Referral,Annual,3,18.77,10,0,Active,228
C01214,2025-12-26,,Premium,United Kingdom,19,99,PayPal,Organic Search,Monthly,0,12.45,22,0,Active,1188
C01215,2026-05-04,2025-12-31,Standard,Germany,56,49,PayPal,Partner,Monthly,2,3.93,39,1,Churned,588
C01216,2025-02-17,,Premium,United States,45,99,PayPal,Social Media,Monthly,0,12.91,26,0,Active,1188
C01217,2024-08-22,2024-10-15,Premium,United States,53,99,UPI,Social Media,Monthly,2,3.81,12,1,Churned,1188
C01218,2025-03-07,,Basic,Australia,39,19,UPI,Paid Search,Monthly,0,13.1,20,0,Active,228
C01219,2024-03-22,,Premium,Canada,54,99,PayPal,Organic Search,Annual,3,9.89,27,0,Active,1188
C01220,2025-12-09,,Basic,Australia,36,19,PayPal,Social Media,Monthly,2,4.84,1,0,Active,228
C01221,2025-03-02,,Basic,Canada,55,19,UPI,Social Media,Monthly,4,14.53,14,0,Active,228
C01222,2024-07-10,2024-08-10,Standard,Australia,64,49,Debit Card,Paid Search,Annual,0,9.82,1,1,Churned,588
C01223,2024-07-09,,Premium,India,58,99,PayPal,Partner,Monthly,1,16.84,34,0,Active,1188
